"sid","name","u_time","agency","do","city","gu","c_add","phone","fee","etc","create_date"
"ME19B404","월드컵경기장","24시간 이용가능","환경부(한국자동차환경협회)","제주특별자치도","서귀포시","월드컵로","제주특별자치도 서귀포시 월드컵로 31 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19B405","제주4.3평화재단 공원","24시간 이용가능","환경부(한국자동차환경협회)","제주특별자치도","제주시","명림로","제주특별자치도 제주시 명림로 430 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19B406","제주국제대학교","24시간 이용가능","환경부(한국자동차환경협회)","제주특별자치도","제주시","516로","제주특별자치도 제주시 516로 2870 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19B407","무주IC만남의광장점","24시간 이용가능","환경부(한국자동차환경협회)","전라북도","무주군","무주군","전라북도 무주군 무주로 1739 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19B408","순천팔마실내체육관","24시간 이용가능","환경부(한국자동차환경협회)","전라남도","순천시","팔마로","전라남도 순천시 팔마로 333 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19B409","국립무형유산원 주차장(2곳)","24시간 이용가능","환경부(한국자동차환경협회)","전라북도","전주시","완산구","전라북도 전주시 완산구 서학로 95 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19B410","영암국제자동차경주장(P4)","24시간 이용가능","환경부(한국자동차환경협회)","전라남도","영암군","영암군","전라남도 영암군 삼호읍 삼포리 1941 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19B411","순천만정원","24시간 이용가능","환경부(한국자동차환경협회)","전라남도","순천시","국가정원1호길","전라남도 순천시 국가정원1호길 152-55 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C101","연초면사무소","24시간 이용가능","환경부(한국자동차환경협회)","경상남도","거제시","연초면","경상남도 거제시 연초면 죽토리 781-1 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C102","국민연금공단 거창사옥","24시간 이용가능","환경부(한국자동차환경협회)","경상남도","거창군","거창군","경상남도 거창군 거창읍 대동리 992-2 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C104","수태보건진료소 주차장","24시간 이용가능","환경부(한국자동차환경협회)","경상남도","고성군","고성군","경상남도 고성군 하일면 용태리 188-1 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C105","상리면 보건지소 주차장","24시간 이용가능","환경부(한국자동차환경협회)","경상남도","고성군","고성군","경상남도 고성군 상리면 척번정리 804 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C106","상족암군립공원 주차장","08:00~18:00 (휴무일 매주 월요일)","환경부(한국자동차환경협회)","경상남도","고성군","고성군","경상남도 고성군 하이면 덕명리 284 ","1661-9408","무료","2,000원 ","Wed Sep 23 14:00:54 2020"
"ME19C108","불암동주민센터","24시간 이용가능","환경부(한국자동차환경협회)","경상남도","김해시","불암동","경상남도 김해시 불암동 220-17 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C109","봉화마을주차장","24시간 이용가능","환경부(한국자동차환경협회)","경상남도","김해시","진영읍","경상남도 김해시 진영읍 본산리 40-9 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C110","임호체육공원","24시간 이용가능","환경부(한국자동차환경협회)","경상남도","김해시","외동","경상남도 김해시 외동 산 28-1 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C111","하남읍행정복지센터","24시간 이용가능","환경부(한국자동차환경협회)","경상남도","밀양시","하남읍","경상남도 밀양시 하남읍 수산리 469-13 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C112","생초시외버스터미널주차장","24시간 이용가능","환경부(한국자동차환경협회)","경상남도","산청군","산청군","경상남도 산청군 생초면 어서리 290-2 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C113","차황면사무소주차장","24시간 이용가능","환경부(한국자동차환경협회)","경상남도","산청군","산청군","경상남도 산청군 차황면 장위리 18-3 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C114","만남의광장","24시간 이용가능","환경부(한국자동차환경협회)","경상남도","양산시","다방동","경상남도 양산시 다방동 572-1 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C116","내조마을 공용주차장","24시간 이용가능","환경부(한국자동차환경협회)","경상남도","의령군","의령군","경상남도 의령군 칠곡면 내조리 429-1 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C118","대지면사무소","24시간 이용가능","환경부(한국자동차환경협회)","경상남도","창녕군","창녕군","경상남도 창녕군 대지면 모산리 501-1 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C119","부곡 공설주차장","24시간 이용가능","환경부(한국자동차환경협회)","경상남도","창녕군","창녕군","경상남도 창녕군 부곡면 거문리 824 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C120","효자아트홀주차장","24시간 이용가능","환경부(한국자동차환경협회)","경상북도","포항시","남구","경상북도 포항시 남구 대잠동 780-196 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C121","한국전기연구원 창업보육센터 주차장","24시간 이용가능","환경부(한국자동차환경협회)","경상남도","창원시","성산구","경상남도 창원시 성산구 성주동 178 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C122","북면행정복지센터","24시간 이용가능","환경부(한국자동차환경협회)","경상남도","창원시","의창구","경상남도 창원시 의창구 북면 신촌리 954-4 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C124","하동문화예술회관","24시간 이용가능","환경부(한국자동차환경협회)","경상남도","하동군","하동군","경상남도 하동군 하동읍 읍내리 962-2 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C125","군북3.1기념체육관","24시간 이용가능","환경부(한국자동차환경협회)","경상남도","함안군","함안군","경상남도 함안군 군북면 소포리 516-2 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C126","봉산면사무소 공영주차장","24시간 이용가능","환경부(한국자동차환경협회)","경상남도","합천군","합천군","경상남도 합천군 봉산면 김봉리 344-11 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C127","오류고아라해변 주차장","24시간 이용가능","환경부(한국자동차환경협회)","경상북도","경주시","현곡면","경상북도 경주시 현곡면 오류리 277-9 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C128","감포읍 공설시장 주차장","24시간 이용가능","환경부(한국자동차환경협회)","경상북도","경주시","감포읍","경상북도 경주시 감포읍 감포리 441 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C129","옥계2택지개발지구 주차장","24시간 이용가능","환경부(한국자동차환경협회)","경상북도","구미시","거의동","경상북도 구미시 거의동 612-4 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C130","소보면사무소 주차장","24시간 이용가능","환경부(한국자동차환경협회)","경상북도","군위군","군위군","경상북도 군위군 소보면 송원리 615-3 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C131","한국세라믹기술원 본원","24시간 이용가능","환경부(한국자동차환경협회)","경상남도","진주시","충무공동","경상남도 진주시 충무공동 15-4 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C132","시립도서관 주차장","24시간 이용가능","환경부(한국자동차환경협회)","경상북도","김천시","평화동","경상북도 김천시 평화동 374-1 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C133","벽진면사무소","24시간 이용가능","환경부(한국자동차환경협회)","경상북도","성주군","성주군","경상북도 성주군 벽진면 수촌리 810 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C134","금수면보건지소","24시간 이용가능","환경부(한국자동차환경협회)","경상북도","성주군","성주군","경상북도 성주군 금수면 광산리 105-6 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C135","가천면사무소","24시간 이용가능","환경부(한국자동차환경협회)","경상북도","성주군","성주군","경상북도 성주군 가천면 창천리 513-1 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C137","영천시립도서관 부설주차장","24시간 이용가능","환경부(한국자동차환경협회)","경상북도","영천시","문외동","경상북도 영천시 문외동 245-3 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C138","영해보건지소","24시간 이용가능","환경부(한국자동차환경협회)","경상북도","영덕군","영덕군","경상북도 영덕군 영해면 성내리 497 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C139","호미곶해맞이 광장 주차장","24시간 이용가능","환경부(한국자동차환경협회)","경상북도","포항시","남구","경상북도 포항시 남구 호미곶면 대보리 292-5 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C142","웰빙아울렛주차장","24시간 이용가능","환경부(한국자동차환경협회)","경상북도","포항시","남구","경상북도 포항시 남구 대잠동 780-78 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C143","달성군 보건소","평일 09:00 ~ 18:00 ","환경부(한국자동차환경협회)","대구광역시","대구시","달성군","대구광역시 달성군 현풍읍 하리 253-2 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C144","국립부산과학관","24시간 이용가능","환경부(한국자동차환경협회)","부산광역시","부산시","기장군","부산광역시 기장군 기장읍 석산리 293 ","1661-9408","무료","50% 감면 ","Wed Sep 23 14:00:54 2020"
"ME19C145","명장동 공영주차장 ","24시간 이용가능","환경부(한국자동차환경협회)","부산광역시","부산시","동래구","부산광역시 동래구 명장동 538 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C146","부전역 공영주차장","07:00~18:00","환경부(한국자동차환경협회)","부산광역시","부산시","부산진구","부산광역시 부산진구 부전1동 46 ","1661-9408","무료","기본 10분 700원 1시간 무료, 후 50%감면 ","Wed Sep 23 14:00:54 2020"
"ME19C147","암남동주민센터","24시간 이용가능","환경부(한국자동차환경협회)","부산광역시","부산시","서구","부산광역시 서구 암남동 89-1 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C148","삼산1 공영주차장","24시간 이용가능","환경부(한국자동차환경협회)","울산광역시","울산시","남구","울산광역시 남구 삼산동 1622-4 ","1661-9408","무료","평일 09:30-17:00 유료 - 1시간 1000원 나머지 무료 ","Wed Sep 23 14:00:54 2020"
"ME19C149","모듈화산업단지제1 공영주차장","24시간 이용가능","환경부(한국자동차환경협회)","울산광역시","울산시","북구","울산광역시 북구 연암동 1372 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C150","논산공고 앞 공용주차장","24시간 이용가능","환경부(한국자동차환경협회)","충청남도","논산시","취암동","충청남도 논산시 취암동 822 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C151","선샤인랜드 앞 공용주차장","24시간 이용가능","환경부(한국자동차환경협회)","충청남도","논산시","연무읍","충청남도 논산시 연무읍 죽평리 331-41 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C152","국민연금공단 보령사옥","24시간 이용가능","환경부(한국자동차환경협회)","충청남도","보령시","동대동","충청남도 보령시 동대동 576-1 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C153","국민건강보험공단 서천출장소","24시간 이용가능","환경부(한국자동차환경협회)","충청남도","서천군","서천군","충청남도 서천군 서천읍 군사리 181-3 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C154","진보생활체육공원","24시간 이용가능","환경부(한국자동차환경협회)","경상북도","청송군","청송군","경상북도 청송군 진보면 각산리 622-6 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C155","한국기술교육대학교(제1캠퍼스)","24시간 이용가능","환경부(한국자동차환경협회)","충청남도","천안시","동남구","충청남도 천안시 동남구 병천면 가전리 307 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C156","청수공원 주차장","24시간 이용가능","환경부(한국자동차환경협회)","충청남도","천안시","동남구","충청남도 천안시 동남구 청수동 270 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C157","도솔공원","24시간 이용가능","환경부(한국자동차환경협회)","충청남도","천안시","동남구","충청남도 천안시 동남구 신부동 132-8 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C158","태안보건의료원 제2주차장","24시간 이용가능","환경부(한국자동차환경협회)","충청남도","태안군","태안군","충청남도 태안군 태안읍 평천리 500-4 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C159","영동군보건소 주차장","24시간 이용가능","환경부(한국자동차환경협회)","충청북도","영동군","영동군","충청북도 영동군 영동읍 매천리 444-1 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C161","흥덕보건소 별관","24시간 이용가능","환경부(한국자동차환경협회)","충청북도","청주시","상당구","충청북도 청주시 상당구 수동 138-8 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C162","모충동 주민센터","24시간 이용가능","환경부(한국자동차환경협회)","충청북도","청주시","서원구","충청북도 청주시 서원구 모충동 404 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C163","상월면사무소","24시간 이용가능","환경부(한국자동차환경협회)","충청남도","논산시","상월면","충청남도 논산시 상월면 신충리 54-2 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C164","선남면사무소","24시간 이용가능","환경부(한국자동차환경협회)","경상북도","성주군","성주군","경상북도 성주군 선남면 관화리 658-1 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C165","웅양면사무소","24시간 이용가능","환경부(한국자동차환경협회)","경상남도","거창군","거창군","경상남도 거창군 웅양면 노현리 217-1 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C166","민원청사 주차장(김해시청)","24시간 이용가능","환경부(한국자동차환경협회)","경상남도","김해시","부원동","경상남도 김해시 부원동 625-1 ","1661-9408","무료","평일 08~20시 유료(1시간무료), 나머지 무료 30분에 500원(전기차 50%감면), 1일 최대요금 5000원 ","Wed Sep 23 14:00:54 2020"
"ME19C167","통영시청1청사","24시간 이용가능","환경부(한국자동차환경협회)","경상남도","통영시","무전동","경상남도 통영시 무전동 357 ","1661-9408","무료","50% 감면 ","Wed Sep 23 14:00:54 2020"
"ME19C168","한국산림복지진흥원 국립산림치유원","24시간 이용가능","환경부(한국자동차환경협회)","경상북도","영주시","봉현면","경상북도 영주시 봉현면 두산리 1384 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C169","포항수협죽도위판장공영주차장","24시간 이용가능","환경부(한국자동차환경협회)","경상북도","포항시","북구","경상북도 포항시 북구 죽도동 557-7 ","1661-9408","무료","충전 1시간 무료 ","Wed Sep 23 14:00:54 2020"
"ME19C170","청주시 제2청사","24시간 이용가능","환경부(한국자동차환경협회)","충청북도","청주시","상당구","충청북도 청주시 상당구 북문로1가 171-3 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C171","이월농공단지","24시간 이용가능","환경부(한국자동차환경협회)","충청북도","진천군","진천군","충청북도 진천군 이월면 노원리 1144  ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C201","금오공과대학교","24시간 이용가능","환경부(한국자동차환경협회)","경상북도","구미시","거의동","경상북도 구미시 거의동 468 ","1661-9408","무료","평일08~20시 유료, 전기차충전 60분이내 무료,1시간:1000원(전기차50%감면),1시간초과시 10분당 200원 (전기차 50% 감면) ","Wed Sep 23 14:00:54 2020"
"ME19C202","한국식품안전관리인증원 본원","24시간 이용가능","환경부(한국자동차환경협회)","충청북도","청주시","흥덕구","충청북도 청주시 흥덕구 오송읍 연제리 664-5 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C203","오송첨단의료산업진흥재단","08:00~19:00","환경부(한국자동차환경협회)","충청북도","청주시","흥덕구","충청북도 청주시 흥덕구 오송읍 연제리 679 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C204","금산세계인삼엑스포","24시간 이용가능","환경부(한국자동차환경협회)","충청남도","금산군","금산군","충청남도 금산군 금산읍 신대리 355 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C205","자동차부품혁신센터","24시간 이용가능","환경부(한국자동차환경협회)","경상남도","창원시","마산회원구","경상남도 창원시 마산회원구 내서읍 중리 1127-28 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C206","진영공설운동장","24시간 이용가능","환경부(한국자동차환경협회)","경상남도","김해시","진영읍","경상남도 김해시 진영읍 진영리 1347 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C207","롯데마트 창원중앙점","08:30 ~ 23:00 (휴무일  2주차,4주차 일요일)","환경부(한국자동차환경협회)","경상남도","창원시","성산구","경상남도 창원시 성산구 중앙동 92 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C208","하북문화의집","24시간 이용가능","환경부(한국자동차환경협회)","경상남도","양산시","하북면","경상남도 양산시 하북면 순지리 756-93 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C209","한국수력원자력(본사)","24시간 이용가능","환경부(한국자동차환경협회)","경상북도","경주시","양북면","경상북도 경주시 양북면 장항리 1274 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C210","용장공용주차장","24시간 이용가능","환경부(한국자동차환경협회)","경상북도","경주시","내남면","경상북도 경주시 내남면 용장리 428-6 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C211","대가야박물관(주차장 내)","24시간 이용가능","환경부(한국자동차환경협회)","경상북도","고령군","고령군","경상북도 고령군 대가야읍 지산리 465-18 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C212","운수면사무소(주차장 내)","24시간 이용가능","환경부(한국자동차환경협회)","경상북도","고령군","고령군","경상북도 고령군 운수면 봉평리 601-1 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C213","구미시승마장","24시간 이용가능","환경부(한국자동차환경협회)","경상북도","구미시","옥성면","경상북도 구미시 옥성면 옥관리 14-5 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C214","김천시농업기술센터 주차장","24시간 이용가능","환경부(한국자동차환경협회)","경상북도","김천시","구성면","경상북도 김천시 구성면 하강리 20 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C215","문경약돌한우타운 주차장","24시간 이용가능","환경부(한국자동차환경협회)","경상북도","문경시","문경읍","경상북도 문경시 문경읍 진안리 350-5 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C216","청량산도립공원 주차장","24시간 이용가능","환경부(한국자동차환경협회)","경상북도","봉화군","봉화군","경상북도 봉화군 명호면 관창리 1729 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C217","봉화군 신시장 주차장","24시간 이용가능","환경부(한국자동차환경협회)","경상북도","봉화군","봉화군","경상북도 봉화군 봉화읍 내성리 396-20 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C218","성주도서관","24시간 이용가능","환경부(한국자동차환경협회)","경상북도","성주군","성주군","경상북도 성주군 성주읍 예산리 612 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C219","국립청소년해양센터","월~금09:00~18:00","환경부(한국자동차환경협회)","경상북도","영덕군","영덕군","경상북도 영덕군 영덕읍 창포리 산 42 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C220","근남면사무소","24시간 이용가능","환경부(한국자동차환경협회)","경상북도","울진군","울진군","경상북도 울진군 근남면 노음리 331-1 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C221","현서면체육공원","24시간 이용가능","환경부(한국자동차환경협회)","경상북도","청송군","청송군","경상북도 청송군 현서면 구산리 45-3 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C222","석적읍사무소","24시간 이용가능","환경부(한국자동차환경협회)","경상북도","칠곡군","칠곡군","경상북도 칠곡군 석적읍 남율리 895 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C223","시설관리사업소","24시간 이용가능","환경부(한국자동차환경협회)","경상북도","칠곡군","칠곡군","경상북도 칠곡군 석적읍 중지리 342-3 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C224","지곡 공영주차장","24시간 이용가능","환경부(한국자동차환경협회)","경상북도","포항시","남구","경상북도 포항시 남구 지곡동 964-12 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C225","영일대 연못주차장","24시간 이용가능","환경부(한국자동차환경협회)","경상북도","포항시","남구","경상북도 포항시 남구 대잠동 780-230 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C226","청림 문화복지회관","24시간 이용가능","환경부(한국자동차환경협회)","경상북도","포항시","남구","경상북도 포항시 남구 청림동 517-1 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C227","현풍백년도깨비시장 공영주차장","24시간 이용가능","환경부(한국자동차환경협회)","대구광역시","대구시","달성군","대구광역시 달성군 현풍읍 원교리 12-1 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C228","한국수력원자력 고리원자력본부","24시간 이용가능","환경부(한국자동차환경협회)","부산광역시","부산시","기장군","부산광역시 기장군 장안읍 길천리 300 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C229","부산도시공사","24시간 이용가능","환경부(한국자동차환경협회)","부산광역시","부산시","부산진구","부산광역시 부산진구 신천대로 156 ","1661-9408","무료","1시간 무료 ","Wed Sep 23 14:00:54 2020"
"ME19C230","하이테크타운","24시간 이용가능","환경부(한국자동차환경협회)","울산광역시","울산시","남구","울산광역시 남구 두왕동 761-12 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C231","울산대학교","24시간 이용가능","환경부(한국자동차환경협회)","울산광역시","울산시","남구","울산광역시 남구 무거동 759 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C232","간절곶공원","24시간 이용가능","환경부(한국자동차환경협회)","울산광역시","울산시","울주군","울산광역시 울주군 서생면 대송리 산 30-2 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C233","신도안면사무소 주차장","24시간 이용가능","환경부(한국자동차환경협회)","충청남도","계룡시","신도안면","충청남도 계룡시 신도안면 남선리 1233 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C234","의당면사무소","24시간 이용가능","환경부(한국자동차환경협회)","충청남도","공주시","의당면","충청남도 공주시 의당면 청룡리 661-1 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C235","유구읍 행정복지센터","24시간 이용가능","환경부(한국자동차환경협회)","충청남도","공주시","유구읍","충청남도 공주시 유구읍 석남리 388-2 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C236","주산면사무소 주차장","24시간 이용가능","환경부(한국자동차환경협회)","충청남도","보령시","주산면","충청남도 보령시 주산면 야룡리 181-1  ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C237","청소농공단지","24시간 이용가능","환경부(한국자동차환경협회)","충청남도","보령시","청소면","충청남도 보령시 청소면 장곡리 1175 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C238","임천면행정복지센터","24시간 이용가능","환경부(한국자동차환경협회)","충청남도","부여군","부여군","충청남도 부여군 임천면 군사리 306-1 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C239","대산지방해양수산청","24시간 이용가능","환경부(한국자동차환경협회)","충청남도","서산시","잠홍동","충청남도 서산시 잠홍동 344 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C240","국립생태원","24시간 이용가능","환경부(한국자동차환경협회)","충청남도","서천군","서천군","충청남도 서천군 마서면 송내리 758 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C241","신창역 공영주차장","24시간 이용가능","환경부(한국자동차환경협회)","충청남도","아산시","신창면","충청남도 아산시 신창면 행목리 346-2 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C242","인주면 걸매리 제1공영주차장","24시간 이용가능","환경부(한국자동차환경협회)","충청남도","아산시","인주면","충청남도 아산시 인주면 걸매리 1004 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C243","아산테크노밸리 제2공영주차장 ","24시간 이용가능","환경부(한국자동차환경협회)","충청남도","아산시","둔포면","충청남도 아산시 둔포면 석곡리 1480 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C244","도고면사무소","24시간 이용가능","환경부(한국자동차환경협회)","충청남도","아산시","도고면","충청남도 아산시 도고면 신언리 64-3 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C245","한국전기안전공사 충남중부지사","24시간 이용가능","환경부(한국자동차환경협회)","충청남도","예산군","예산군","충청남도 예산군 오가면 좌방리 19-16 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C246","종합운동장","24시간 이용가능","환경부(한국자동차환경협회)","충청남도","예산군","예산군","충청남도 예산군 예산읍 향천리 253-7 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C247","성거읍사무소","24시간 이용가능","환경부(한국자동차환경협회)","충청남도","천안시","서북구","충청남도 천안시 서북구 성거읍 저리 57-26 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C248","태안군농업기술센터","24시간 이용가능","환경부(한국자동차환경협회)","충청남도","태안군","태안군","충청남도 태안군 태안읍 송암리 770-2 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C249","단양군 공설운동장 전기급속충전 주차장","24시간 이용가능","환경부(한국자동차환경협회)","충청북도","단양군","단양군","충청북도 단양군 단양읍 별곡리 53 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C250","수한면행정복지센터","24시간 이용가능","환경부(한국자동차환경협회)","충청북도","보은군","보은군","충청북도 보은군 수한면 후평리 238 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C251","과일나라테마공원 주차장","24시간 이용가능","환경부(한국자동차환경협회)","충청북도","영동군","영동군","충청북도 영동군 영동읍 매천리 33-1 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C252","영동체육관 주차장","24시간 이용가능","환경부(한국자동차환경협회)","충청북도","영동군","영동군","충청북도 영동군 영동읍 매천리 322-19 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C253","옥천군 농업기술센터","24시간 이용가능","환경부(한국자동차환경협회)","충청북도","옥천군","옥천군","충청북도 옥천군 옥천읍 매화리 236-5 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
